User-ID,Book-Rating,Book-Title
98391,5,An Affair of Egypt (Five Star Expressions.)
98391,8,Chocolate Magic
98391,10,Finding Bess
98391,8,Like a Virgin (Five Star Expressions.)
98391,9,A Blood Red Rose: A Pete Castle Mystery
98391,9,Bad Trip South
98391,9,Fade to Tomorrow
98391,10,Little Girl Lost (Five Star First Edition Mystery)
98391,5,Artistic License
98391,5,Heart of a Tiger
98391,10,The One True Prince
98391,10,Deep Blue
98391,8,The Z Radiant
98391,9,The Tolltaker
98391,10,The King Of Ice Cream
98391,10,Heist and Seek
98391,10,Found Wanting
98391,10,The Sicilian Amulet
98391,9,Unfaithful Servant
98391,10,Broken Glass (Five Star First Edition Mystery Series)
98391,9,Deadly Deception (Five Star First Edition Mystery Series)
98391,9,Fear of Dying (Five Star First Edition Mystery Series)
98391,9,Employment Is Murder (Five Star First Edition Mystery Series)
98391,10,The Deadly Garden Tour (Five Star First Edition Mystery Series)
98391,10,The Tawdry Yellow Brick Road (Five Star First Edition Mystery Series)
98391,10,Danger Music (Five Star First Edition Mystery Series)
98391,10,Damaged (Five Star First Edition Mystery Series)
98391,10,Memorial Day (Five Star First Edition Mystery Series)
98391,10,The Awakening Fire
98391,10,Bengal Station
98391,10,World-walker
98391,10,Donna Rose and the Slug War (Five Star First Edition Mystery Series)
98391,10,"Trouble In The Forest: A Cold Summer Night, Book 1 (Trouble in the Forest)"
98391,10,The Lebo Coven
98391,9,Overstars Mail: Imperial Challenge (Overstars Mail)
98391,9,All Or Nothing At All
98391,8,Family Matters
98391,8,The Vote (Five Star First Edition Mystery Series)
98391,10,Haunting For Justice (Five Star First Edition Mystery Series)
98391,10,Legacy Of The Black Dragon
98391,10,No Accident
98391,9,The Cutting Room
98391,10,Dark Dreams
98391,9,Deep Is the Night: Dark Fire
98391,9,Another Fine Mess: A Bridget Montrose Mystery
98391,9,Flash Point: A Susan Kim Delancey Mystery
98391,9,Slippery Slopes and Other Deadly Things (Carrie Carlin Biofeedback Mysteries)
98391,9,"Death, Bones, and Stately Homes: A Tori Miracle Pennsylvania Dutch Mystery (Tori Miracle Pennsylvania Dutch Mysteries)"
98391,9,Silence Is Golden: A Connor Westphal Mystery (Connor Westphal Mystery)
98391,5,The Affair of the Incognito Tenant: A Mystery With Sherlock Holmes
98391,10,Tropic of Murder: A Nick Hoffman Mystery (Nick Hoffman Mystery)
98391,10,The Beastly Bloodline: A Delilah Doolittle Pet Detective Mystery
98391,9,A Fugue in Hell's Kitchen: A Katy Green Mystery
98391,10,"Death Duties (Lapierre, Janet. Port Silva Mysteries.)"
98391,9,"Song of Susannah (The Dark Tower, Book 6)"
236283,10,"Song of Susannah (The Dark Tower, Book 6)"
98391,9,Chaosicon: A Novel of Supernatural Terror
98391,9,Realty Check
98391,10,Murder in the Bath
98391,10,Hosts
98391,10,Dream of Fire
98391,8,Lazarus Arise
98391,9,Three for a Letter
98391,9,Screenscam
98391,9,Painted Lady: A James P. Dandy Elderhostel Mystery (James P. Dandy Elderhostel Mysteries)
98391,9,Katie's Gold (Paul Fischer Mysteries (Hardcover))
98391,10,"Wedding's Widow (Matthews, Alex. Cassidy Mccabe Mystery, 7th.)"
98391,9,Bullets
98391,9,Blink of an Eye
98391,10,Song of the Bones: A Chantalene Mystery
98391,8,Competition Can Be Murder: A Charlie Parker Mystery (Charlie Parker Mysteries (Hardcover))
98391,9,Killing Neptune's Daughter
98391,9,Lonesome Song (Shep Harrington Small Town Mysteries)
98391,9,For Whom the Minivan Rolls (Aaron Tucker Mystery)
235105,8,For Whom the Minivan Rolls (Aaron Tucker Mystery)
98391,8,"A Farewell to Legs: An Aaron Tucker Mystery (Aaron Tucker Mysteries, 2)"
235105,8,"A Farewell to Legs: An Aaron Tucker Mystery (Aaron Tucker Mysteries, 2)"
98391,10,The Deadly Trade: A Novel
98391,9,The Big Switch (Brian Kane Mysteries)
98391,8,Doomed to Repeat It
98391,9,Waiting for the 400: A Northwoods Noir
98391,8,And Flesh and Blood So Cheap: A Joe Hannibal Mystery
98391,9,The Deal Killer
98391,9,Fireworks
98391,5,The Society
98391,10,Serenity Falls
98391,9,Wilding Nights
98391,10,The Hunt
98391,9,"Number, Please (Telephone Company Mystery)"
98391,9,Vampire Apocalypse Book One
98391,9,Scandalous Spirits
98391,9,Heart of the Hero
98391,9,Kindred Spirits
98391,9,Wizard's Moon
98391,9,Love Once in Passing
98391,5,"Vampire Apocalypse, Book Two: Apotheosis"
98391,9,Gryphon's Quest
98391,9,Afterimage
98391,9,A Twist in Time
98391,9,Immortal Image
98391,9,Chasing The Shadows
98391,9,Midnight Crusader
98391,10,Dream Traveler
98391,9,Witch's Journey
98391,10,Circle of Desire
98391,10,Miracles
98391,10,Witch Island
98391,9,The Hit
98391,5,Twilight Crossings
98391,9,Echoes of Angels
98391,9,Bush Poodles Are Murder: The Belle Palmer Mysteries Book 2 (Rendezvous Crime)
98391,10,Chip and Die
98391,9,Morevi: The Chronicles of Rafe and Askana
98391,10,Dead Sexy
98391,10,The Russian Passenger
98391,8,Spirit of the Silent Butler
98391,8,Spirits of the Once Walking
98391,9,"A Superior Mystery (Brookins, Carl. Michael Tanner Mystery Series, Bk. 2,)"
98391,5,What Others Know
98391,9,Thief of Olympus
98391,9,The Choice
98391,9,Puppet Child
98391,10,Masks of Murder
98391,10,The Shivered Sky
98391,10,The Casebook of Doakes and Haig
98391,10,Jerome and the Seraph
98391,8,Psyclone
98391,8,Off Pace
98391,9,The Institut
98391,9,Time Stand Still: A Darren Camponi Novel
98391,8,Phantom Feast
98391,9,Johnny Blade
98391,8,Accidents Waiting to Happen
98391,10,Evilution
98391,9,Tyrant Moon
98391,8,A Woman of Experience
98391,9,Dayspring Dawning
98391,9,Guarder Lore
98391,9,"The Choosing (The Sylvan Wars Saga, Book 2)"
98391,9,The Dragon's Horn
98391,9,"The Binding (Sylvan Wars Saga, Book 1)"
98391,9,Escape The Past
98391,9,Winter's Orphans
98391,9,Finders Keepers
98391,10,Combustion
98391,9,Brakos@Twilight.com
98391,5,Silver Eyes
98391,10,Those of My Blood
98391,10,Dreamspy
98391,10,The Repo: A Jack Merchant and Sarah Ballard Novel (Jack Merchant &amp; Sarah Ballard Novels)
98391,9,Minos: A Romilla Chacon Mystery
235105,7,Minos: A Romilla Chacon Mystery
98391,8,Weeping: A Fritillary Quilter Mystery (Fritillary Quilter Mysteries)
98391,9,Blood Red Blues: A Harlem Noir Introducing Devil Barnett (Devil Barnett)
98391,8,Breeding Evil
98391,10,The Jewel and the Sword
98391,10,All Keyed Up
98391,9,The Mars Transmission (with the FREE CD single Red Skies)
100906,8,Vegetarian Times Complete Cookbook
142524,6,Vegetarian Times Complete Cookbook
100906,9,"The Cooking of the Eastern Mediterranean: 215 Healthy, Vibrant, and Inspired Recipes"
100906,7,Life Signs: The Biology of Star Trek
189334,9,Life Signs: The Biology of Star Trek
100906,7,Sandy Koufax : A Lefty's Legacy
235105,8,Sandy Koufax : A Lefty's Legacy
100906,10,Is Sex Necessary? : Or Why You Feel the Way You Do
100906,8,Slowness: A Novel
100906,10,My Life and Hard Times (Perennial Classics)
100906,8,Martha Stuart's Better Than You at Entertaining (A Parody)
100906,4,Skin (X-Files)
100906,9,"The Truth Is Out There (The Official Guide to the X-Files, Vol. 1)"
100906,8,"Trust No One (The Official Guide to the X-Files, Vol. 2)"
100906,8,"I Want to Believe (The Official Guide to the X-Files, Vol. 3)"
100906,8,Eternity Road
100906,8,"Resist or Serve (The Official Guide to the X-Files, Vol. 4)"
100906,8,"The Chalice and the Blade: Our History, Our Future"
129716,10,"The Chalice and the Blade: Our History, Our Future"
100906,9,Yoga for Beginners
100906,9,Mrs. Piggle-Wiggle
114368,5,Mrs. Piggle-Wiggle
100906,8,Open Door to French
100906,9,Changing Places
100906,8,Spanish Phrase Book
100906,8,"Drawing Down the Moon: Witches, Druids, Goddess-Worshippers, and Other Pagans in America Today"
100906,10,The Search for the Giant Squid
100906,8,Water Babies (Puffin Classics)
100906,7,Erewhon (Penguin English Library)
100906,8,A Vindication of the Rights of Woman (Penguin Classics)
100906,9,The Last Days of Socrates
100906,10,Histories of Gargantua and Pantagruel (Classics S.)
100906,5,Idiot (Penguin Classics)
100906,10,The Epic of Gilgamesh: An English Version With an Introduction (Penguin Classics)
177432,10,The Epic of Gilgamesh: An English Version With an Introduction (Penguin Classics)
100906,9,Spot Goes to the Beach (Picture Puffins)
100906,9,The beast in me and other animals;: A collection of pieces and drawings about human beings and less alarming creatures (A Harvest book)
100906,8,Grammaire Francaise
100906,8,Ex Utero (Harvest Book)
100906,10,My World and Welcome to It (Harvest Book)
100906,9,Regulus Vel Pueri Soli Sapiunt
100906,10,The Tain: Translated from the Irish Epic Tain Bo Cuailnge
100906,8,Malory: Complete Works
171118,5,Malory: Complete Works
100906,8,The Monk (Oxford World's Classics)
262998,8,The Monk (Oxford World's Classics)
100906,10,As You Like It (Oxford World's Classics)
100906,7,"Viruses, Plagues, and History"
100906,8,Dreams of Trespass: Tales of a Harem Girlhood
125774,8,Dreams of Trespass: Tales of a Harem Girlhood
100906,9,The House of Si Abd Allah: The Oral History of a Moroccan Family
100906,8,Passchendaele: The Untold Story
100906,9,Learning Irish
100906,8,Welcome to the Jungle : The Why Behind Ggeneration X
100906,9,The Encyclopedia of Fantasy
100906,8,M : The Man Who Became Caravaggio
100906,8,No One Thinks of Greenland : A Novel
100906,5,Slant
100906,5,Beggars and Choosers (Beggars Trilogy (also known as Sleepless Trilogy))
142524,8,Beggars and Choosers (Beggars Trilogy (also known as Sleepless Trilogy))
100906,9,The Red Magician
100906,9,The Awakeners: Northshore &amp; Southshore
100906,8,Destination Unknown (St. Martin's Minotaur Mysteries)
125774,9,Destination Unknown (St. Martin's Minotaur Mysteries)
100906,7,Trek Navigator : The Ultimate Guide to the Entire Trek Saga Tag: Every Trek Episode... (Black Bay Books)
100906,8,Femicide: The Politics of Woman Killing
100906,9,"Irish: A Complete Course for Beginners (Teach Yourself Books (Lincolnwood, Ill.).)"
100906,9,Ship Who Sang
249894,8,Ship Who Sang
100906,9,Dragonquest (Dragonquest)
171118,7,Dragonquest (Dragonquest)
100906,7,Childhood's End
204864,10,Childhood's End
100906,7,All the Weyrs of Pern (Dragonriders of Pern (Paperback))
171118,6,All the Weyrs of Pern (Dragonriders of Pern (Paperback))
249894,8,All the Weyrs of Pern (Dragonriders of Pern (Paperback))
257204,10,All the Weyrs of Pern (Dragonriders of Pern (Paperback))
274061,10,All the Weyrs of Pern (Dragonriders of Pern (Paperback))
100906,7,The Renegades of Pern (Dragonriders of Pern (Paperback))
257204,10,The Renegades of Pern (Dragonriders of Pern (Paperback))
274061,10,The Renegades of Pern (Dragonriders of Pern (Paperback))
100906,9,An Incomplete Education
101851,9,An Incomplete Education
156150,6,An Incomplete Education
100906,8,Belgarath the Sorcerer
257204,10,Belgarath the Sorcerer
100906,8,Dragonlover's Guide to Pern
100906,8,Polgara the Sorceress (Malloreon (Paperback Random House))
257204,10,Polgara the Sorceress (Malloreon (Paperback Random House))
100906,9,The Masterharper of Pern (Dragonriders of Pern (Paperback))
153662,9,The Masterharper of Pern (Dragonriders of Pern (Paperback))
248718,7,The Masterharper of Pern (Dragonriders of Pern (Paperback))
257204,10,The Masterharper of Pern (Dragonriders of Pern (Paperback))
100906,8,The Rivan Codex : Ancient Texts of THE BELGARIAD and THE MALLOREON
257204,7,The Rivan Codex : Ancient Texts of THE BELGARIAD and THE MALLOREON
100906,9,Coldwater (Ballantine Reader's Circle)
100906,5,Regina's Song
100906,9,Ex Libris: Confessions of a Common Reader
100906,10,Family Man
249894,7,Family Man
100906,7,"No Go the Bogeyman: Scaring, Lulling, and Making Mock"
100906,10,Comet in Moominland : Can Moomintroll save his beloved valley?
100906,9,Moominland Midwinter (Moomintroll Series)
100906,9,Moominpappa at Sea
100906,9,Moominsummer Madness
100906,9,Travels with Alice
114988,7,Travels with Alice
100906,8,Life : A Natural History of the First Four Billion Years of Life on Earth
100906,9,The Onion's Finest News Reporting
100906,9,Cosmos
100906,8,Zen in the Art of Archery (Vintage Spiritual Classics)
100906,7,"10,000 Answers: The Ultimate Trivia Encyclopedia"
100906,8,Journey To The Vanished City
100906,7,Door into Ocean
100906,8,A Fatal Attachment
129074,8,A Fatal Attachment
100906,8,Sacred and Profane (Peter Decker &amp; Rina Lazarus Novels (Paperback))
100906,6,Singer from the Sea
100906,7,Killer on the Road
100906,9,Cryptonomicon
204864,10,Cryptonomicon
248718,7,Cryptonomicon
100906,7,Paradise Fever: Growing Up in the Shadow of the New Age
100906,7,The Fresco
100906,8,"An Underground Education : The Unauthorized and Outrageous Supplement to Everything You Thought You Knew About Art, Sex, Business, Crime, Science, Medicine, and Other Fields of Human"
100906,8,Virus Hunter: Thirty Years of Battling Hot Viruses Around the World
100906,8,The Edible Woman
105517,8,The Edible Woman
100906,7,Bodily Harm
100906,9,Woman: An Intimate Geography
129716,9,Woman: An Intimate Geography
174304,5,Woman: An Intimate Geography
100906,9,Alice in Quantumland: An Allegory of Quantum Physics
100906,6,The Republic of Dreams: A Reverie
100906,8,Black Holes and Time Warps: Einstein's Outrageous Legacy (Commonwealth Fund Book Program)
100906,8,The Devil in the Shape of a Woman: Witchcraft in Colonial New England
100906,7,J. Edgar Hoover: The Man and the Secrets
100906,10,The Norton Anthology of English Literature
100906,9,The Fatal Shore
128835,8,The Fatal Shore
204864,8,The Fatal Shore
100906,10,From Rockaway (Vintage Contemporaries (Paperback))
100906,9,Toestomper and the Caterpillars
100906,8,Science Fiction Audiences: Watching Doctor Who and Star Trek (Popular Fiction)
100906,8,Colloquial Romanian: A Complete Language Course (Colloquial Series)
100906,5,Hocus Pocus
177432,7,Hocus Pocus
100906,8,Iron Chef: The Official Book
100906,7,Bluebeard
100906,9,Bones and Silence (Dalziel and Pascoe Mysteries (Paperback))
128835,10,Bones and Silence (Dalziel and Pascoe Mysteries (Paperback))
100906,7,Recalled to Life (Dalziel and Pascoe Mysteries (Paperback))
129074,8,Recalled to Life (Dalziel and Pascoe Mysteries (Paperback))
100906,8,Pictures of Perfection: A Dalziel/Pascoe Mystery (Dalziel and Pascoe Mysteries (Paperback))
100906,8,Asking for the Moon (Dalziel and Pascoe Mysteries (Paperback))
100906,9,On Beulah Height (Dalziel and Pascoe Mysteries (Paperback))
100906,7,Arms and the Women: An Elliad (Dalziel and Pascoe Mysteries (Paperback))
100906,10,From the Mixed-Up Files of Mrs. Basil E. Frankweiler
189835,5,From the Mixed-Up Files of Mrs. Basil E. Frankweiler
100906,7,Lyon's Pride (Rowan)
270713,7,Lyon's Pride (Rowan)
100906,9,Dune
100906,8,Freedom's Challenge
100906,7,The Tower and the Hive (Rowan)
100906,6,Damia (Ace Science Fiction)
270713,8,Damia (Ace Science Fiction)
100906,7,D'Shai
100906,7,The Rowan (Ace Science Fiction)
171118,5,The Rowan (Ace Science Fiction)
270713,10,The Rowan (Ace Science Fiction)
100906,8,Thieves' World (Thieves World)
234828,8,Thieves' World (Thieves World)
100906,7,The Cabinet of Curiosities
100906,9,Remembering Denny
252695,8,Remembering Denny
100906,8,Death of Common Sense : How Law is Suffocating America
100906,8,Lives of the Monster Dogs
100906,9,L.A. Confidential
204864,10,L.A. Confidential
100906,10,The Black Dahlia
100906,8,The Big Nowhere
100906,8,The Sci-Fi Channel Encyclopedia of TV Science Fiction
100906,10,Alice in Wonderland and Through the Looking Glass
100906,10,Mrs. Pollifax and the Whirling Dervish
100906,7,Mrs. Pollifax and the Second Thief
249894,8,Mrs. Pollifax and the Second Thief
100906,7,Mrs. Pollifax and the Lion Killer (Mrs. Pollifax Mysteries (Paperback))
100906,6,Hellion
100906,9,"Mrs. Pollifax, Innocent Tourist (Mrs. Pollifax Mysteries (Paperback))"
249894,8,"Mrs. Pollifax, Innocent Tourist (Mrs. Pollifax Mysteries (Paperback))"
100906,9,Mrs. Pollifax and the Golden Triangle
100906,7,Season of the Monsoon: A Novel
100906,7,That Day the Rabbi Left Town
100906,9,South: The Endurance Expedition
204864,10,South: The Endurance Expedition
100906,8,So You Think You're Good at Trivia
100906,10,"The Tragedy of Richard the Third: With New and Updated Critical Essays and a Revised Bibliography (Shakespeare, William, Works.)"
100906,10,Alice's Adventures in Wonderland and Through the Looking Glass
100906,9,The Time Machine
100906,10,Midsummer Night's Dream (Everyman Paperback Classics)
100906,8,Book of Tea
100906,10,Essential French Grammar
100906,10,The Blue Fairy Book
129716,8,The Blue Fairy Book
100906,9,Drawings of Mucha: 70 Works
100906,8,Elementary Turkish
100906,9,Dubliners (Dover Thrift Editions)
100906,9,The Shooting of Dan McGrew and Other Poems (Dover Thrift Editions)
100906,9,Room With a View (Dover Thrift Edition)
100906,7,The Birth of Tragedy (Dover Thrift Editions)
100906,9,Richard III (Dover Thrift Editions)
100906,9,Moll Flanders (Dover Thrift Editions)
100906,8,Othello (Dover Thrift Editions)
100906,9,The Mysterious Affair at Styles (Dover Mystery Classics)
100906,8,"Isaac Asimov's Book of Facts: 3,000 Of the Most Interesting, Entertaining, Fascinating, Unbelievable, Unusual and Fantastic Facts"
197659,9,"Isaac Asimov's Book of Facts: 3,000 Of the Most Interesting, Entertaining, Fascinating, Unbelievable, Unusual and Fantastic Facts"
100906,8,Craig Claiborne's the New New York Times Cookbook
100906,8,Little Noodle Cookbook
100906,7,Brush Up Your Mythology!
100906,10,Larousse Gastronomique: The New American Edition of the World's Greatest Culinary Encyclopedia
100906,8,The New Joy of Sex: A Gourmet Guide to Lovemaking in the Nineties (The Joy of Sex Series)
235105,7,The New Joy of Sex: A Gourmet Guide to Lovemaking in the Nineties (The Joy of Sex Series)
100906,8,The Brimstone Wedding
100906,10,Moosewood Restaurant Low-Fat Favorites: Flavorful Recipes for Healthful Meals
100906,8,"The Mabinogi, and Other Medieval Welsh Tales"
100906,7,"Goddesses and Gods of Old Europe, 6500-3500 B.C.: Myths, and Cult Images"
100906,9,Bonobo:  The Forgotten Ape
100906,7,"The Museum of Hoaxes: A Collection of Pranks, Stunts, Deceptions, and Other Wonderful Stories Contrived for the Public from the Middle Ages to the New Millennium"
100906,9,"A Fresh Taste of Italy: 250 Authentic Recipes, Undiscovered Dishes, and New Flavors for Every Day"
100906,8,"The Diamond Age : or, A Young Lady's Illustrated Primer"
100906,7,Saint Leibowitz and the Wild Horse Woman
254899,2,Saint Leibowitz and the Wild Horse Woman
100906,8,The Pickwick Papers
100906,8,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback))
104636,9,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback))
153662,10,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback))
230522,10,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback))
100906,9,Dragonsinger (Harper Hall Trilogy)
100906,9,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)"
100906,9,The Farthest Shore (Earthsea Trilogy (Paperback))
100906,9,The Tombs of Atuan (Earthsea Trilogy (Paperback))
100906,9,Beauty
174304,9,Beauty
248718,8,Beauty
100906,10,Dragonsong
100906,9,Sideshow (One Last Wish)
100906,9,A Monstrous Regiment of Women
171118,8,A Monstrous Regiment of Women
100906,9,Grass
100906,7,Shadow's End
100906,8,The Tough Guide to Fantasyland
193560,9,The Tough Guide to Fantasyland
100906,9,Hundred Dresses
100906,8,Mr. Popper's Penguins
153662,5,Mr. Popper's Penguins
185233,5,Mr. Popper's Penguins
100906,8,Moosewood Restaurant New Classics
100906,8,Morocco: The Collected Traveler (The Collected Traveler)
100906,8,The Ship Who Sang
100906,10,The New American Roget's College Thesaurus in Dictionary Form (Signet Reference)
100906,10,"Squids Will Be Squids: Fresh Morals, Beastly Fables"
100906,7,The Federation Travel Guide
100906,8,The Watchers Guide Buffy The Vampire Slayer (Buffy The Vampire Slayer)
100906,5,Star Trek Insurrection (Star Trek The Next Generation)
101209,5,Star Trek Insurrection (Star Trek The Next Generation)
100906,9,The Continuing Mission (Star Trek: The Next Generation)
100906,7,"Infection (Star Trek The Next Generation: Double Helix, Book 1)"
177458,7,"Infection (Star Trek The Next Generation: Double Helix, Book 1)"
100906,7,Vectors : Double Helix #2 (Star Trek: The Next Generation)
100906,6,Adventures In Time and Space (Star Trek: All)
100906,10,The Star Trek Encyclopedia (Star Trek: All)
100906,5,"Double or Nothing (Star Trek The Next Generation: Double Helix, Book 5)"
100906,8,The Watcher's Guide 2 (Buffy the Vampire Slayer)
100906,9,LAROUSSE D POCHE
100906,9,Moosewood Restaurant Cooks at Home: Fast and Easy Recipes for Any Day
100906,6,LITTLE BIRDS
100906,9,JOYS OF YIDDISH
100906,8,The Klingon Dictionary (Star Trek: All)
248718,5,The Klingon Dictionary (Star Trek: All)
100906,7,Reunion (Star Trek: The Next Generation)
270713,8,Reunion (Star Trek: The Next Generation)
100906,6,MRS. GOD
100906,3,Dreams : Hidden Meanings and Secrets
100906,5,Crossover (Star Trek The Next Generation)
100906,8,NP
100906,9,Imagined Worlds (Jerusalem-Harvard Lectures)
100906,8,Quantum Mechanics and Experience
100906,10,The Cold Six Thousand: A Novel
114988,2,The Cold Six Thousand: A Novel
100906,9,Don Quixote (Everyman's Library Series)
100906,9,"The Deluxe Transitive Vampire : A Handbook of Grammar for the Innocent, the Eager and the Doomed"
100906,3,Strip Tease
100906,10,Sleeping Beauty (Everyman's Library Children's Classics)
100906,8,Dictionary of the Khazars (M) (Vintage International)
264321,4,Dictionary of the Khazars (M) (Vintage International)
100906,8,Dictionary of the Khazars (F) (Vintage International)
100906,10,The Big Book of Hell: A Cartoon Book
100906,9,The Origin of Satan
204864,10,The Origin of Satan
100906,7,The Killer Inside Me (Vintage Crime/Black Lizard)
204864,8,The Killer Inside Me (Vintage Crime/Black Lizard)
100906,8,Le Mot Juste: A Dictionary of Classical &amp; Foreign Words &amp; Phrases
100906,8,The Golden Gate: A Novel in Verse
100906,9,Babel Tower
100906,9,The Virgin in the Garden
100906,9,Motoring With Mohammed: Journeys to Yemen and the Red Sea (Vintage Departures)
100906,8,Written on the Body
129716,10,Written on the Body
100906,9,"East, West : Stories"
100906,8,The New Vegetarian Epicure : Menus--with 325 all-new recipes--for family and friends
100906,9,How Proust Can Change Your Life: Not a Novel
100906,9,STILL LIFE
100906,9,Journey Beyond Selene: Remarkable Expeditions Past Our Moon and to the Ends of the Solar System
100906,8,The DICTIONARY OF SCIENCE FICTION PLACES
100906,8,The DREAMS OUR STUFF IS MADE OF: How Science Fiction Conquered the World
100906,10,Romans et Contes (Bibliotheque de la Pleiade)
100906,7,One Fine Day the Rabbi Bought a Cross
100906,7,Dark Lord of Derkholm
100906,9,The Mediterranean Kitchen
248718,10,The Mediterranean Kitchen
100906,10,SPACE SHIP UNDER THE APPLE TREE (AMAZING SPACE SHIP ADVENTURES)
100906,10,SPACE SHIP RETURNS TO THE APPLE TREE (AMAZING SPACE SHIP ADVENTURES)
100906,8,Principles of Physical Cosmology
100906,8,The Flavors of Modernity
100906,7,"Star Trek on the Brain: Alien Minds, Human Minds"
100906,8,"Why People Believe Weird Things: Pseudoscience, Superstition, and Other Confusions of Our Time"
225763,5,"Why People Believe Weird Things: Pseudoscience, Superstition, and Other Confusions of Our Time"
100906,8,Your Guide To the Sky
100906,9,The Pleasure of Finding Things Out and the Meaning of It All
100906,5,Jeopardy! Quiz Book 1
100906,5,The Battle of Betazed (Star Trek: The Next Generation)
177458,6,The Battle of Betazed (Star Trek: The Next Generation)
100906,9,"1000 Play Thinks: Puzzles, Paradoxes, Illusions &amp; Games"
197659,9,"1000 Play Thinks: Puzzles, Paradoxes, Illusions &amp; Games"
100906,8,Personal Finance for Dummies
100906,8,Frommer's Portable Portland (Frommer)
100906,7,Frommer's Irreverent Guide to Seattle &amp; Portland
100906,8,"The Dictionary of Italian Food and Drink: An A-To-Z Guide With 2,300 Authentic Definitions and 50 Classic Recipes"
100906,7,Royal Babylon: The Alarming History of European Royalty
100906,9,"Encyclopedia of English Dictionary: Of Grammar, Usage, Spelling, Punctuation, Pronunciation, Roots, Prefixes &amp; Suffixes, Rhetoric, Rimes, World Literature"
100906,7,The Girl Who Heard Dragons
100906,9,L'Hebreu sans Peine
100906,8,Beyond Star Trek: Physics from Alien Invasions to the End of Time
100906,7,Top 10 of Everything 2000
100906,8,Medieval Marriage: Two Models from Twelfth-Century France (Johns Hopkins Symposia in Comparative History)
100906,9,Gould's Book of Fish: A Novel in 12 Fish
100906,7,Pool: A Novel
100906,9,The Healer
100906,8,"Dancing at the Edge of the World: Thoughts on Words, Women, Places"
100906,8,Feminist Utopias
100906,10,Complete Essays of Montaigne
100906,8,Hope in a Jar: The Making of America's Beauty Culture
100906,7,"A Field Guide to Demons, Fairies, Fallen Angels and Other Subversive Spirits"
100906,9,"Lucy's Bones, Sacred Stones &amp; Einstein's Brain: The Remarkable Stories Behind the Great Objects and Artifacts of History, from Antiquity to the Modern Era"
100906,10,"Mrs. Byrne's Dictionary of Unusual, Obscure, and Preposterous Words: Gathered from Numerous and Diverse Authoritative Sources"
100906,8,The Dinosaur Heresies: New Theories Unlocking the Mystery of the Dinosaurs and Their Extinction
100906,9,The World of Words: An Illustrated History of Western Languages
100906,10,Insects (Golden Guide)
100906,9,Left Hand of Darkness
100906,10,Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure
100906,8,Discoveries: Writing (Discoveries)
100906,9,Rebecca's Daughters
100906,9,Paris Out of Hand
100906,8,Cooking at the Kasbah: Recipes from My Moroccan Kitchen
100906,9,Chicken: 150 Great Recipes for All Seasons
100906,8,The Working Stiff Cookbook: Great Food! Easy Recipes!
100906,8,"How to Be a Villain: Evil Laughs, Secret Lairs, Master Plans, and More!!!"
100906,8,Vanishing Point
100906,7,Relic
135149,8,Relic
100906,8,Soups from Around the World
100906,9,The New York Times Trivia Quiz Book: On the Web (New York Times Quiz Book)
100906,9,Oeuvres Poetiques
100906,9,Oeuvres Romanesques
100906,5,Everything Men Know About Women
100906,6,Who Am I? Test Your Biography I.Q. (Who Am I? (Andrews &amp; McMeel))
100906,10,The Original #1 Mad Libs (Price Stern Sloan Classic)
100906,10,Xviie Siecle: Les Grands Auteurs Francais Du Programme
100906,6,The Irish Phrase Book (Raleabhar Gaeilge)
100906,9,"Lonely Planet Morocco (Morocco, 5th ed)"
100906,8,Irish/English English/Irish Dictionary and Phrasebook (Language Dictionaries Series)
100906,6,Leviathan's Deep
100906,8,The Lemon
100906,8,The Traffic in Women and Other Essays on Feminism
100906,5,Red As Blood or Tales from the Sisters Grimmer
100906,9,Points in Time
100906,10,Their Heads Are Green and Their Hands Are Blue
100906,8,In Morocco (Ecco Travels)
100906,9,The Sheltering Sky
100906,7,Evil Angels Among Them
100906,7,Barlowe's Guide to Extraterrestrials/Great Aliens from Science Fiction Literature
197659,7,Barlowe's Guide to Extraterrestrials/Great Aliens from Science Fiction Literature
100906,8,Wicked Italian
100906,10,Sara Midda's South of France: A Sketch Book (Workman Undated Diaries/Advent Calendars)
100906,5,Cookies (Cooking With Bon Appetit Series)
100906,8,In Praise of Shadows
100906,5,The X-Rated Bible: An Irreverent Survey of Sex in the Scriptures
174304,6,The X-Rated Bible: An Irreverent Survey of Sex in the Scriptures
100906,8,Ape and Essence
100906,8,Dining Ethnic Around Puget Sound
100906,8,"In the Arms of Morpheus: The Tragic History of Laudanum, Morphine, and Patent Medicines"
100906,8,Culture Shock Australia Edition (Culture Shock! Australia)
100906,8,Monday to Friday Pasta (Monday-to-Friday Series)
100906,9,Crome Yellow (Coleman Dowell British Literature Series)
100906,8,Postmark: Murder
100906,6,The Enchanted Forest Chronicles
100906,7,Expendable
100906,10,Barrel Fever and Other Stories
100906,9,Seattle Cheap Eats: 300 Terrific Bargain Eateries (Best Places Budget Guides)
100906,8,Uppity Women of Medieval Times
